year,block,treatment,timing,sqrt_audpc,posterior_predictive_mean,posterior_predictive_median,pi90_low,pi90_high,pi95_low,pi95_high,covered_90,covered_95
2020,II,FungiPhi,Early,26.007498918581156,26.27687566559999,26.274462172122387,22.130791529609454,30.321542963944566,21.1621650724069,31.41788374612902,True,True
2020,III,FungiPhi,Early,24.881921147692758,26.089527533566077,26.16788980502901,21.70287389272685,30.200851411766074,20.98335576992229,31.37427733756393,True,True
2020,IV,FungiPhi,Early,27.350685548994928,26.024010573312573,25.98565847049659,21.97246909887868,30.172398368287705,21.165826086024545,30.85823035450095,True,True
2020,V,FungiPhi,Early,24.36985843208778,25.793523762027654,25.81308804160814,21.53700656726286,29.97765034015177,20.6989793471909,30.982937208010114,True,True
2020,I,FungiPhi,Late,24.682382380961528,26.098954237729,26.157996331922227,21.81901933890335,30.397611418476647,21.03153288227628,31.140221452069856,True,True
2020,II,FungiPhi,Late,29.641356244274654,27.61382473567279,27.609419833661335,23.3375707058976,31.870810830469157,22.33174164014923,32.641565741316136,True,True
2020,III,FungiPhi,Late,22.452394081700955,27.428956142155823,27.48813609388514,23.099844749980626,31.420620038007826,22.26651726938047,32.05544907097968,False,True
2020,IV,FungiPhi,Late,24.39938523815713,27.218353236553067,27.22483140349173,23.149027167805283,31.420434066407026,22.43861352196699,32.11865498432654,True,True
2020,V,FungiPhi,Late,24.452811699270907,27.18934018026904,27.069614350551255,23.002677076405906,31.396061999461775,22.46211043602508,32.1325704315736,True,True
2020,I,Presidio,Early,21.534158910902466,24.26985889255018,24.314957678975766,19.982015574488006,28.582536463973383,19.117979738842166,29.537151565990673,True,True
2020,II,Presidio,Early,27.467071194432073,25.55033828747122,25.497820651584817,21.315990378393415,30.065888229524457,20.56424390160601,30.78443434265802,True,True
2020,III,Presidio,Early,24.636152296980146,25.425556161708776,25.34260808916732,20.960238279222306,29.950951201534867,20.270455326102464,30.738753800277482,True,True
2020,IV,Presidio,Early,29.70134677081159,25.327601613213144,25.221525847072,20.926904057444496,29.74143246703905,20.357435920533447,30.579777497138426,True,True
2020,V,Presidio,Early,22.90807717814832,25.200023637599145,25.21505848536797,21.07732040511687,29.408728599036102,20.223601470124056,30.09760188346789,True,True
2020,I,Presidio,Late,22.669142021699894,25.921592361323928,25.89152632903488,21.618488471628552,30.190615983321045,20.86337573651193,31.426641840186697,True,True
2020,II,Presidio,Late,29.401360512738183,27.369979318814984,27.41563304929023,23.167065504817636,31.377898350521967,22.308625650677424,32.12916723021208,True,True
2020,III,Presidio,Late,29.633933252270108,27.257409904327176,27.246956383382567,22.92712960508625,31.456834503640085,22.15358996261646,32.30725733451291,True,True
2020,IV,Presidio,Late,26.04265731449078,27.094798148415254,27.119827712707426,23.008217784091418,31.386794857011065,22.17595852706907,32.407959797642846,True,True
2020,V,Presidio,Late,26.618790355686713,26.89646659231201,26.885189281692227,22.64761398524513,31.17874053551553,21.783175160552304,31.940636328760217,True,True
2021,I,Ranman,Early,16.117692142487396,18.140414731552106,18.177481451014096,13.98731956212986,22.355972501158067,13.287301999816552,23.464773761535035,True,True
2021,II,Ranman,Early,14.05560386465128,19.39547198681367,19.344850641350618,15.264337243363771,23.6576899893324,14.280025873018076,24.496067340450374,False,False
2021,III,Ranman,Early,17.28207163507894,20.506196599145078,20.54663411225272,16.172022139590005,24.62483098800078,15.572245002560605,25.3896260528439,True,True
2021,IV,Ranman,Early,21.95950819121412,21.30712655062653,21.28746790897886,17.29081033167195,25.43014040662321,16.45991155454192,26.110644641862095,True,True
2021,V,Ranman,Early,17.438749955200343,20.7331452301079,20.76957637461463,16.50053910799136,24.879803636263688,15.756216398453875,25.585605216098074,True,True
2021,I,Revus,Early,15.677372228788855,17.27451137756584,17.262626687598477,13.200670155284833,21.305559329580795,12.298320388948651,22.19529489247589,True,True
2021,II,Revus,Early,14.65162107072115,18.437452558977753,18.343806961129236,14.400278062484087,22.88980398607572,13.408786070559604,23.503517750129866,True,True
2021,III,Revus,Early,22.70836850150182,19.586398118812067,19.60534329936528,15.193184562537887,23.863126436217605,14.44217687675409,24.71582880595237,True,True
2021,IV,Revus,Early,19.46227119326005,20.27333856121751,20.30838637330293,16.09486441860903,24.420122775936456,15.293525127128213,25.39707238592047,True,True
2021,V,Revus,Early,17.39425192412712,19.748156361374,19.848089914092768,15.525896357503484,24.064571069331798,14.70072238716495,24.75475136281897,True,True
2021,I,Ranman,Late,20.73909351924524,19.531243561417412,19.469314116397374,15.2607998163451,23.6721776605585,14.26557246316958,24.782566496830473,True,True
2021,II,Ranman,Late,24.21652328473268,20.597564782609254,20.560734824264724,16.292129685269277,24.835031598333092,15.692835998561462,25.568327177074927,True,True
2021,III,Ranman,Late,20.493901531919196,22.11238800542377,22.055654906904486,17.78951915643173,26.63195669840715,17.082739541725523,27.152477963072357,True,True
2021,IV,Ranman,Late,21.799541279577422,22.60164043248948,22.517089187918593,18.247362016500784,26.93792034136244,17.589300301201586,27.576460001818884,True,True
2021,V,Ranman,Late,24.897590244840966,22.144665987265725,22.113882199175933,18.020960417022074,26.422091934612784,17.034129768356237,27.14876473936392,True,True
2021,I,Revus,Late,17.572137035659605,18.082233019525347,18.086700298063988,13.944034015840487,22.178345577640332,13.140871831161093,23.244550966211726,True,True
2021,II,Revus,Late,18.976564494133285,19.108465949059518,19.044923271370244,14.796186477616653,23.46508500849042,14.150590922163067,24.285225807230805,True,True
2021,III,Revus,Late,21.72809241512011,20.466414581253584,20.47128689485615,16.13906849414475,24.758270747598658,15.080546204093402,25.47385772447714,True,True
2021,IV,Revus,Late,22.55371366316421,21.165279611786232,21.180327462208886,16.952308394951313,25.455000356208814,16.031759025016008,26.216585119304394,True,True
2021,V,Revus,Late,21.330729007701542,20.661606116774333,20.64344702849867,16.51822921885575,24.830749065484394,15.912174251547043,25.739193617632203,True,True
2021,I,Curzate,Early,15.923567439490435,16.638749597598892,16.563357561103235,12.62557369389065,20.62569117521925,11.79221826239344,21.41917266796124,True,True
2021,II,Curzate,Early,15.326121492406354,17.866431419204158,17.882946082348305,13.515892982716345,22.21483335915528,12.880715912075448,22.96037545463428,True,True
2021,III,Curzate,Early,22.275996049559716,19.19165661744255,19.116261268276478,15.198479115607046,23.337478242015123,14.372554951936465,24.12491781920117,True,True
2021,IV,Curzate,Early,22.380571931923456,19.858155151534277,19.883950448482928,15.521135331144098,24.080248139774078,14.712118360105803,24.947926851207395,True,True
2021,V,Curzate,Early,20.417884317431128,19.244688615024906,19.344040553008554,15.067514898012336,23.51168214095275,14.27023263484879,24.30878058429515,True,True
2021,I,Curzate,Late,17.146428199482248,18.039053670922645,18.13340288400269,13.832606831028247,22.319830686731308,12.903863048865544,23.417834506653218,True,True
2021,II,Curzate,Late,17.72625171884908,19.31461268527339,19.337410148860144,15.042873850965574,23.521687136226127,14.242033086759346,24.43815835496069,True,True
2021,III,Curzate,Late,21.85314622657342,20.642178965544336,20.586528138837703,16.5446894501119,25.103375388625555,15.660213759226252,25.786491481278926,True,True
2021,IV,Curzate,Late,20.110693672770218,21.277227898802813,21.28922912218734,17.131053094669994,25.487777718096975,16.471200256141476,26.15937791944019,True,True
2021,V,Curzate,Late,21.92418755621289,20.50815662428549,20.588049585377505,16.16966632494135,24.684127537915284,15.448522955303643,25.586233643897504,True,True
2021,I,FungiPhi,Early,24.08775622593354,18.32926905740617,18.27979259580193,14.009014628097967,22.730392132420487,13.300757902423786,23.593530969912884,False,False
2021,II,FungiPhi,Early,18.30901417335188,19.747690532351236,19.72284148197686,15.376559436430918,24.004776077857457,14.412392271486857,25.089911254483617,True,True
2021,III,FungiPhi,Early,19.79898987322333,20.97194327009456,21.035844445388864,16.541907302337957,25.115145185159207,15.630975677843004,26.033095055242153,True,True
2021,IV,FungiPhi,Early,24.29670759588632,21.57940609239655,21.696164781404875,17.308106590949066,25.794584260202388,16.482960898050674,26.68898294302657,True,True
2021,V,FungiPhi,Early,24.24871130596428,20.88356827666454,20.891675412997426,16.450301822035957,25.204105230101423,15.435594366080919,25.99177910516637,True,True
2021,I,FungiPhi,Late,19.34192337902309,19.679575318427986,19.652550501613703,15.417819433165402,24.224870606774992,14.565658024406654,25.038357571871046,True,True
2021,II,FungiPhi,Late,24.551578360667566,20.97306538427531,20.921605935351693,16.677929346324827,25.260509168415126,15.886497508747171,26.29582244900153,True,True
2021,III,FungiPhi,Late,22.793858822059946,22.2271441057043,22.250591700837873,18.00321823223057,26.41911672384042,16.827365476463378,27.552213501058105,True,True
2021,IV,FungiPhi,Late,23.974569860583525,22.90989108817405,22.939814630831194,18.419310620424216,27.25289471847001,17.63882308096448,28.233613258210283,True,True
2021,V,FungiPhi,Late,22.55371366316421,22.528317321976804,22.542618855633442,18.645548917230933,26.685350344131113,17.75245337678544,27.529030528754323,True,True
2021,I,Presidio,Early,16.941074346097416,17.881725193997028,17.836075428421616,13.775561505253409,22.10204160690797,12.87201269705978,22.80926819017913,True,True
2021,II,Presidio,Early,21.746034121190924,18.970655139484606,18.990072291603244,14.612593760651917,23.128382289363092,13.906148211723613,23.872612271975036,True,True
2021,III,Presidio,Early,17.72625171884908,20.208511098721658,20.181048165285105,16.21711751898253,24.426134921399054,15.32187711990875,24.99164080583319,True,True
2021,IV,Presidio,Early,25.284975776140264,20.986308330995314,20.97576324358432,16.76446484921092,25.087243525506526,15.65477421340156,25.90070135479802,False,True
2021,V,Presidio,Early,19.261360284258224,20.354440064223343,20.378205548280324,16.2837213487332,24.475928100081386,15.505027247479479,25.186469352591345,True,True
2021,I,Presidio,Late,12.59642806513021,19.654682250686296,19.65169249594609,15.252538695331703,24.062474813940742,14.43892942423764,24.863309161160675,False,False
2021,II,Presidio,Late,22.77674252389924,20.738017905430134,20.84483062812911,16.537730181058052,24.81830331496929,15.73973025656699,25.69008403686037,True,True
2021,III,Presidio,Late,23.86063704095094,22.134490510492647,22.125269444970442,17.900937887398864,26.329237230725067,16.925582302845633,27.081213565450547,True,True
2021,IV,Presidio,Late,18.095303258028036,22.729681970462465,22.670262199659145,18.519779728332104,27.044387523423516,17.66388474168223,28.003074963295408,False,True
